id,title,artist,active,comment,tabs,lyrics,chords,capo,bypassRequestLimits,minAmount,attributes
4174934,На теплоходе музыка играет,Ольга Зарубина,true,,,,,,false,0,Потанцевать
4548549,Близнецы,Отмель,false,,,,,,false,0,РОК
4300866,Девушки бывают разные,Отпетые мошенники,false,,,,,,false,0,"Потанцевать,ПОП"
4175013,Happy end,Пара нормальных,true,,,,,,false,0,"ПОП,Лирические"
4174916,Колыбельная,Полина Гагарина,true,,,,,,false,0,"ПОП,Лирические,Колыбельные"
4174917,Кукушка,Полина Гагарина,true,,,,,,false,0,Лирические
4257222,Миллион голосов,"Полина Гагарина ",true,,,,,,false,0,Лирические
4828265,Доброе сердце,Порнофильмы,true,,,,,,false,0,РОК
4175016,Я так соскучился,Порнофильмы,true,,,,,,false,0,РОК
4190544,Прости. Прощай. Привет,"Порнофильмы ",true,,,,,,false,0,РОК
5089498,Чумачечая весна,Потап и Настя,false,,,,,,false,0,"ПОП,Потанцевать"
4307016,Так хочется жить,Рождество,true,,,,,,false,0,"РОК,Лирические"
4175022,18 мне уже,Руки Вверх!,true,,,,,,false,0,"Ретро,Потанцевать,ПОП"
4329845,Ай-яй-яй,Руки Вверх!,true,,,,,,false,0,"Ретро,Потанцевать,ПОП"
4190545,Он тебя целует,Руки Вверх!,true,,,,,,false,0,"Ретро,Потанцевать,ПОП"
4175023,Валенки,Русская народная песня,true,,,,,,false,0,Народные
4190558,Вдоль по Питерской,Русская народная песня,false,,,,,,false,0,Народные
5321024,Во поле берёза стояла,Русская народная песня,true,,,,,,false,0,Народные
5321026,Вот кто-то с горочки спустился,Русская народная песня,true,,,,,,false,0,Народные
4174924,В роще пел соловушка,Русская народная песня,true,,,,,,false,0,Народные
4190552,Выйду на улицу,Русская народная песня,true,,,,,,false,0,Народные
4175024,Как хотела меня мать,Русская народная песня,true,,,,,,false,0,Народные
4190555,"Крутится, вертится шар голубой",Русская народная песня,true,,,,,,false,0,Народные
4190562,На горе колхоз,Русская народная песня,true,,,,,,false,0,Народные
5357934,"Ой, то не вечер",Русская народная песня,false,,,,,,false,0,Народные
4190560,То не ветку ветер клонит,Русская народная песня,true,,,,,,false,0,Народные
4190554,Тонкая рябина,Русская народная песня,true,,,,,,false,0,Народные
4190559,У церкви стояла карета,Русская народная песня,true,,,,,,false,0,"A cappella,Народные"
4305518,Там нет меня,Севара,true,,,,,,false,0,Лирические
4300718,Город Сочи,Сергей Трофимов,true,,,,,,false,0,"ПОП,Потанцевать"
5418335,За тихой рекою,Сергей Трофимов,true,,,,,,false,0,Лирические
4179598,"Одиночество ",Слава,true,,,,,,false,0,ПОП
4174915,Куда уходит детство,Сливки,true,,,,,,false,0,"Ретро,ПОП,Лирические"
4221959,Круги на воде,СЛОТ,true,,,,,,false,0,РОК
5127337,Маяк,СЛОТ,true,,,,,,false,0,РОК
5389634,Помолимся за родителей,Сосо Павлиашвили,true,,,,,,false,0,"Лирические,Ретро"
4175019,"Ioane, Ioane",София Ротару,true,,,,,,false,0,"На других языках,Молдавские"
4200025,Белая зима,София Ротару,true,,,,,,false,0,"Ретро,Потанцевать,Новогодние"
4185090,"Луна, луна",София Ротару,true,,,,,,false,0,"Ретро,Потанцевать"
4324092,Одна калина,София Ротару,false,,,,,,false,0,"Потанцевать,На других языках,Украинские"
4808656,Только этого мало,София Ротару,false,,,,,,false,0,"Ретро,Потанцевать"
4175020,Хуторянка,София Ротару,true,,,,,,false,0,"Ретро,Потанцевать"
4175021,Червона рута,София Ротару,true,,,,,,false,0,"Ретро,Потанцевать,На других языках,Украинские"
4285658,Выхода нет,Сплин,true,,,,,,false,0,"РОК,Лирические"
4175030,Романс,Сплин,true,,,,,,false,0,"РОК,Лирические"
4179593,Девочка-лето,Стас Михайлов,true,,,,,,false,0,"Потанцевать,ПОП"
4329844,Золотое сердце,Стас Михайлов,true,,,,,,false,0,"Потанцевать,ПОП"
4174973,Поделим небо,Стас Михайлов и Зара,true,,,,,,false,0,ПОП
4175015,Мама-мамочка,Таисия Повалий,true,,,,,,false,0,"Лирические,ПОП"
4484036,Катюша,Тамара Синявская,true,,,,,,false,0,
4249052,Половинка,Танцы Минус,true,,,,,,false,0,РОК
4484042,"Эх, дороги",Татьяна Иванова,true,,,,,,false,0,
4452239,Матушка-земля,Татьяна Куртукова,true,,,,,,false,0,ПОП
4350716,Баллада о трёх сыновьях,Татьяна Шилова,true,,,,,,false,0,Лирические
5460827,Небо над землёй,Тимур Темиров,true,,,,,,false,0,Лирические
4221960,Выше облаков,Тина Кароль,true,,,,,,false,0,Лирические
4221954,Ноченька,Тина Кароль,true,,,,,,false,0,Лирические
4324093,Ой на горі два дубки,Украинская народная песня,true,,,,,,false,0,"Народные,На других языках,Украинские"
4175033,"Ой, у вишневому саду",Украинская народная песня,true,,,,,,false,0,"Лирические,Народные,На других языках,Украинские"
5344814,Ти ж мене підманула,Украинская народная песня,true,,,,,,false,0,"Народные,Украинские,На других языках"
4212512,Снег,Филипп Киркоров,true,,,,,,false,0,"ПОП,Лирические"
4188331,Разрывная,Хабиб,false,,,,,,false,0,"ПОП,Потанцевать"
4175018,Наш сосед,Эдит Пьеха,true,,,,,,false,0,Потанцевать
4212515,Потолок ледяной,Эдуард Хиль,false,,,,,,false,0,"Потанцевать,Новогодние"
4185081,Ходит песенка по кругу,Эдуард Хиль / Нина Дорда,true,,,,,,false,0,Ретро
5460826,Пошёл налево,Эльбрус Джанмирзоев и Элвин Грей,true,,,,,,false,0,
5037614,Штрихкоды,Эмма М,true,,,,,,false,0,
4174974,Лебедь белая,Юлия Михальчик,false,,,,,,false,0,ПОП
4484040,Ты же выжил солдат,Юлия Началова,false,,,,,,false,0,Лирические
4175008,Я бы хотела нарисовать мечту,Юлия Началова,true,,,,,,false,0,"ПОП,Лирические"
4484038,Месяц май,Юлия Паршута,false,,,,,,false,0,Лирические
4378463,Если в сердце живёт любовь,Юлия Савичева,false,,,,,,false,0,"ПОП,Лирические"
5018285,Милая моя,Юрий Визбор,true,,,,,,false,0,"Ретро,Лирические"
4174964,Плот,Юрий Лоза,false,,,,,,false,0,ПОП
5156597,Детство,Юрий Шатунов,true,,,,,,false,0,"Ретро,ПОП,Потанцевать"
4327784,С днём рождения,Юрий Шатунов,true,,,,,,false,0,ПОП
4230243,Седая ночь,"Юрий Шатунов ",true,,,,,,false,0,"Ретро,ПОП"
4962870,Любимый мой,"Юта ",true,,,,,,false,0,Из кинофильмов
